ID          NAME                                                          SCORE    EVALUE
M87812.1    Bovine viral diarrhea virus mRNA sequence                     427      3e-117
KY094066.1  BeAn 58058 virus, complete genome                             418      5e-115
KC774394.1  Hepatitis B virus isolate bxa1070, complete genome            416      1e-114
KC774449.1  Hepatitis B virus isolate dww1071, complete genome            416      1e-114
KR014095.1  Hepatitis B virus strain #1958.13, complete genome            416      1e-114
KR014018.1  Hepatitis B virus strain 1134.8, complete genome              416      1e-114
KR014016.1  Hepatitis B virus strain 1134.4b, complete genome             416      1e-114
KJ803763.1  Hepatitis B virus isolate MY790800, complete genome           416      1e-114
GQ475323.1  Hepatitis B virus isolate KOR19LC, complete genome            416      1e-114
AB368297.1  Hepatitis B virus DNA, complete genome, Genotype C, S...      416      1e-114
LC064370.1  HBV genotype B DNA, complete genome, isolate: 298-Viet13      416      1e-114
KC774408.1  Hepatitis B virus isolate bxa2012, complete genome            416      1e-114
MF674477.1  Hepatitis B virus isolate VN04A0023, complete genome          416      1e-114
MF674447.1  Hepatitis B virus isolate HBV050057, complete genome          416      1e-114
DQ536412.1  Hepatitis B virus isolate JeF339 clone JeF339U-2, com...      416      1e-114
MF674480.1  Hepatitis B virus isolate VN04A0313, complete genome          416      1e-114
EU872002.1  Hepatitis B virus isolate 530-97-1, complete genome           416      1e-114
KR014011.1  Hepatitis B virus strain 1134.20a, complete genome            416      1e-114
KR014013.1  Hepatitis B virus strain 1134.24a, complete genome            416      1e-114
KR014009.1  Hepatitis B virus strain 1134.1b, complete genome             416      1e-114
EU916207.1  Hepatitis B virus isolate S2.1, complete genome               416      1e-114
JF491449.1  Hepatitis B virus isolate QH-32, complete genome              416      1e-114
JF491451.1  Hepatitis B virus isolate QH-35, complete genome              416      1e-114
EU916230.1  Hepatitis B virus isolate S8.1, complete genome               416      1e-114
KJ173325.1  Hepatitis B virus isolate P004-C(012), complete genome        416      1e-114
KC774254.1  Hepatitis B virus isolate cww1046, complete genome            416      1e-114
FJ349241.1  Hepatitis B virus isolate C115, complete genome               416      1e-114
AB367398.1  Hepatitis B virus DNA, complete genome, isolate: LAMr...      416      1e-114
FJ386626.1  Hepatitis B virus isolate 2205, complete genome               416      1e-114
KR014017.1  Hepatitis B virus strain 1134.7, complete genome              416      1e-114
KC774470.1  Hepatitis B virus isolate dxn1017, complete genome            416      1e-114
FJ899773.1  Hepatitis B virus isolate C113-6, complete genome             416      1e-114
KF214678.1  Hepatitis B virus isolate IND-1963-9, partial genome          416      1e-114
GQ377571.1  Hepatitis B virus isolate J112, complete genome               416      1e-114
EU678475.1  Hepatitis B virus isolate S6, complete genome                 416      1e-114
EU872003.1  Hepatitis B virus isolate 530-97-2, complete genome           416      1e-114
EU916208.1  Hepatitis B virus isolate S2.2, complete genome               416      1e-114
AF461357.1  Hepatitis B virus isolate FH5, complete genome                416      1e-114
KC774284.1  Hepatitis B virus isolate cxa1065, complete genome            416      1e-114
EU939602.1  Hepatitis B virus isolate C179, complete genome               416      1e-114
DQ922651.1  Hepatitis B virus strain F0691, complete genome               416      1e-114
KC774454.1  Hepatitis B virus isolate dww1087, complete genome            416      1e-114
MF674493.1  Hepatitis B virus isolate VN05T0131, complete genome          416      1e-114
KC774399.1  Hepatitis B virus isolate bxa1556, complete genome            416      1e-114
JF491452.1  Hepatitis B virus isolate QH-53, complete genome              416      1e-114
MF674383.1  Hepatitis B virus isolate HBV040005, complete genome          416      1e-114
KJ173326.1  Hepatitis B virus isolate P004-M(014), complete genome        416      1e-114
KF485389.1  Hepatitis B virus isolate FF7, complete genome                416      1e-114
KJ803764.1  Hepatitis B virus isolate MY043147, complete genome           416      1e-114
AY641561.1  Hepatitis B virus isolate He127, complete genome              416      1e-114
KR013977.1  Hepatitis B virus strain 551.33, complete genome              416      1e-114
EU939581.1  Hepatitis B virus isolate B16, complete genome                416      1e-114
KC774409.1  Hepatitis B virus isolate bxa2013, complete genome            416      1e-114
KC774350.1  Hepatitis B virus isolate cyc1020, complete genome            416      1e-114
KX660676.1  Hepatitis B virus isolate TibetAli-4, complete genome         416      1e-114
JQ040163.1  Hepatitis B virus isolate G217, complete genome               416      1e-114
KR014014.1  Hepatitis B virus strain 1134.25a, complete genome            416      1e-114
AB042282.1  Hepatitis B virus DNA, complete genome, isolate:NSS-1         416      1e-114
KC774452.1  Hepatitis B virus isolate dww1080, complete genome            416      1e-114
MF674437.1  Hepatitis B virus isolate HBV050008, complete genome          416      1e-114
MF674455.1  Hepatitis B virus isolate HBV050077, complete genome          416      1e-114
KR014010.1  Hepatitis B virus strain 1134.2, complete genome              416      1e-114
DQ536410.1  Hepatitis B virus isolate JeF339 clone JeF339U-3, com...      416      1e-114
GQ377578.1  Hepatitis B virus isolate J125, complete genome               416      1e-114
JF491450.1  Hepatitis B virus isolate QH-33, complete genome              416      1e-114
MF674404.1  Hepatitis B virus isolate HBV040037, complete genome          416      1e-114
MF674400.1  Hepatitis B virus isolate HBV040031, complete genome          416      1e-114
EU939641.1  Hepatitis B virus isolate D18, complete genome                414      5e-114
MF674414.1  Hepatitis B virus isolate HBV040060, complete genome          412      2e-113
GQ924606.1  Hepatitis B virus isolate M12, complete genome                412      2e-113
KX660680.1  Hepatitis B virus isolate TibetAli-2, complete genome         412      2e-113
KX660674.1  Hepatitis B virus isolate TibetAli-1, complete genome         412      2e-113
EU522068.1  Hepatitis B virus isolate patient 5N, complete genome         412      2e-113
KC774455.1  Hepatitis B virus isolate dww1100, complete genome            411      6e-113
KC774360.1  Hepatitis B virus isolate cyc1105, complete genome            411      6e-113
KC774398.1  Hepatitis B virus isolate bxa1202, complete genome            411      6e-113
MF674482.1  Hepatitis B virus isolate VN04A0321, complete genome          411      6e-113
KC774364.1  Hepatitis B virus isolate blz2088, complete genome            411      6e-113
MF674490.1  Hepatitis B virus isolate VN05A0515, complete genome          411      6e-113
KC774465.1  Hepatitis B virus isolate dxn1003, complete genome            411      6e-113
MF674511.1  Hepatitis B virus isolate VN05T0240, complete genome          411      6e-113
KJ803761.1  Hepatitis B virus isolate MY761182, complete genome           411      6e-113
KR184665.1  Hepatitis B virus isolate SS_9_43, complete genome            411      6e-113
MF674449.1  Hepatitis B virus isolate HBV050060, complete genome          411      6e-113
KY470958.1  Hepatitis B virus isolate LYL-D5, complete genome             411      6e-113
KJ803759.1  Hepatitis B virus isolate MY114622, complete genome           411      6e-113
KY470906.1  Hepatitis B virus isolate 7-10, complete genome               411      6e-113
MF674479.1  Hepatitis B virus isolate VN04A0296, complete genome          411      6e-113
KJ410517.1  Hepatitis B virus isolate Occult_HK4901, complete genome      411      6e-113
MF674453.1  Hepatitis B virus isolate HBV050074, complete genome          411      6e-113
KJ173414.1  Hepatitis B virus isolate N16_C(FY137B), complete genome      411      6e-113
KJ173399.1  Hepatitis B virus isolate N07-M(4161A), complete genome       411      6e-113
KP276255.1  Hepatitis B virus isolate Tibet-1888, complete genome         411      6e-113
KR013970.1  Hepatitis B virus strain 551.11, complete genome              411      6e-113
KR013833.1  Hepatitis B virus strain 1149.8, complete genome              411      6e-113
KP017268.1  Hepatitis B virus isolate CH-01, complete genome              411      6e-113
KC774293.1  Hepatitis B virus isolate cxa1204, complete genome            411      6e-113
KP017266.1  Hepatitis B virus isolate IN-01, complete genome              411      6e-113
MF674416.1  Hepatitis B virus isolate HBV040063, complete genome          411      6e-113
KC774457.1  Hepatitis B virus isolate dww1105, complete genome            411      6e-113
LC064375.1  HBV genotype B DNA, complete genome, isolate: 446-Viet12      411      6e-113
MF674426.1  Hepatitis B virus isolate HBV040083, complete genome          411      6e-113
MF674424.1  Hepatitis B virus isolate HBV040080, complete genome          411      6e-113
KY470963.1  Hepatitis B virus isolate LYL-F3, complete genome             411      6e-113
KP341013.1  Hepatitis B virus isolate bba12, complete genome              411      6e-113
MF674410.1  Hepatitis B virus isolate HBV040048, complete genome          411      6e-113
KR013933.1  Hepatitis B virus strain 468.2, complete genome               411      6e-113
KJ598702.1  Hepatitis B virus isolate SSC133, complete genome             411      6e-113
KJ173431.1  Hepatitis B virus isolate N04-M(158A), complete genome        411      6e-113
MF674509.1  Hepatitis B virus isolate VN05T0226, complete genome          411      6e-113
MF674382.1  Hepatitis B virus isolate HBV040003, complete genome          411      6e-113
KJ173401.1  Hepatitis B virus isolate N09-M(6720A), complete genome       411      6e-113
KY629631.1  Hepatitis B virus isolate TYM03015, complete genome           411      6e-113
KT991422.1  Hepatitis B virus isolate I137-7, complete genome             411      6e-113
KR184661.1  Hepatitis B virus isolate SS_4_7, complete genome             411      6e-113
KJ410507.1  Hepatitis B virus isolate Occult_HK6840, complete genome      411      6e-113
KR013974.1  Hepatitis B virus strain 551.25, complete genome              411      6e-113
LC063767.1  HBV genotype B DNA, complete genome, isolate: 3770-Vi...      411      6e-113
MF674407.1  Hepatitis B virus isolate HBV040043, complete genome          411      6e-113
KC774446.1  Hepatitis B virus isolate dww1054, complete genome            411      6e-113
KJ173388.1  Hepatitis B virus isolate Vac03-C(m608), complete genome      411      6e-113
KR014088.1  Hepatitis B virus strain 1491.16, complete genome             411      6e-113
KR152339.1  Hepatitis B virus strain HBV6, complete genome                411      6e-113
MF674495.1  Hepatitis B virus isolate VN05T0139, complete genome          411      6e-113
KY470916.1  Hepatitis B virus isolate 7-6, complete genome                411      6e-113
KY470910.1  Hepatitis B virus isolate 7-20, complete genome               411      6e-113
MF674485.1  Hepatitis B virus isolate VN04A0438, complete genome          411      6e-113
KR014086.1  Hepatitis B virus strain 1491.13, complete genome             411      6e-113
KX660677.1  Hepatitis B virus isolate TibetAli-5, complete genome         411      6e-113
MF674510.1  Hepatitis B virus isolate VN05T0230, complete genome          411      6e-113
KX660679.1  Hepatitis B virus isolate TibetShannan-2, complete ge...      411      6e-113
KY470914.1  Hepatitis B virus isolate 7-3, complete genome                411      6e-113
KR013978.1  Hepatitis B virus strain 551.5, complete genome               411      6e-113
KJ803804.1  Hepatitis B virus isolate MY590465, complete genome           411      6e-113
KR014019.1  Hepatitis B virus strain 1149.1, complete genome              411      6e-113
KJ803756.1  Hepatitis B virus isolate MY727495, complete genome           411      6e-113
KR014067.1  Hepatitis B virus strain 1463.13, complete genome             411      6e-113
KP341009.1  Hepatitis B virus isolate bba8, complete genome               411      6e-113
KJ803778.1  Hepatitis B virus isolate MY753983, complete genome           411      6e-113
KJ803766.1  Hepatitis B virus isolate MY5113, complete genome             411      6e-113
KY470959.1  Hepatitis B virus isolate LYL-E06, complete genome            411      6e-113
KX660681.1  Hepatitis B virus isolate TibetShannan-3, complete ge...      411      6e-113
KJ803782.1  Hepatitis B virus isolate MY34118, complete genome            411      6e-113
KX276851.1  Hepatitis B virus strain CH080, complete genome               411      6e-113
MF674438.1  Hepatitis B virus isolate HBV050023, complete genome          411      6e-113
KJ410516.1  Hepatitis B virus isolate Occult_HK4777, complete genome      411      6e-113
MF674460.1  Hepatitis B virus isolate HBV050083, complete genome          411      6e-113
KJ173409.1  Hepatitis B virus isolate N14-M(6692A), complete genome       411      6e-113
KY470957.1  Hepatitis B virus isolate LYL-D4, complete genome             411      6e-113
MF674462.1  Hepatitis B virus isolate HBV050085, complete genome          411      6e-113
KY470953.1  Hepatitis B virus isolate LYL-2-1, complete genome            411      6e-113
MF674432.1  Hepatitis B virus isolate HBV040093, complete genome          411      6e-113
KJ173405.1  Hepatitis B virus isolate N11-M(6642A), complete genome       411      6e-113
KC774382.1  Hepatitis B virus isolate bww1063, complete genome            411      6e-113
MF925401.1  Hepatitis B virus isolate BD-HBV47, complete genome           411      6e-113
KR014026.1  Hepatitis B virus strain 1263.6, complete genome              411      6e-113
KP276256.1  Hepatitis B virus isolate Tibet-1925, complete genome         411      6e-113
KR014008.1  Hepatitis B virus strain 1134.12, complete genome             411      6e-113
KY470964.1  Hepatitis B virus isolate LYL-F5, complete genome             411      6e-113
KJ173425.1  Hepatitis B virus isolate N205C(e410), complete genome        411      6e-113
KY470962.1  Hepatitis B virus isolate LYL-F10, complete genome            411      6e-113
KM392076.1  Hepatitis B virus isolate V20, complete genome                411      6e-113
KJ410496.1  Hepatitis B virus isolate HK1095, complete genome             411      6e-113
KP341012.1  Hepatitis B virus isolate bba11, complete genome              411      6e-113
MF674413.1  Hepatitis B virus isolate HBV040058, complete genome          411      6e-113
MF674401.1  Hepatitis B virus isolate HBV040033, complete genome          411      6e-113
HQ700546.1  Hepatitis B virus isolate BC_NC_AM263, complete genome        411      6e-113
MF674512.1  Hepatitis B virus isolate VN05T0250, complete genome          411      6e-113
MF674387.1  Hepatitis B virus isolate HBV040013, complete genome          411      6e-113
KJ173422.1  Hepatitis B virus isolate N204M(e407), complete genome        411      6e-113
MF674395.1  Hepatitis B virus isolate HBV040026, complete genome          411      6e-113
KJ173424.1  Hepatitis B virus isolate N205M(e409), complete genome        411      6e-113
MF674397.1  Hepatitis B virus isolate HBV040028, complete genome          411      6e-113
KJ803787.1  Hepatitis B virus isolate MY853571, complete genome           411      6e-113
MF674431.1  Hepatitis B virus isolate HBV040090, complete genome          411      6e-113
KR013843.1  Hepatitis B virus strain 1263.14, complete genome             411      6e-113
KR013802.1  Hepatitis B virus strain 574.1, complete genome               411      6e-113
MF674421.1  Hepatitis B virus isolate HBV040075, complete genome          411      6e-113
KY470912.1  Hepatitis B virus isolate 7-23, complete genome               411      6e-113
KR184662.1  Hepatitis B virus isolate SS_4_15, complete genome            411      6e-113
MF674500.1  Hepatitis B virus isolate VN05T0168, complete genome          411      6e-113
KT991421.1  Hepatitis B virus isolate I137-6, complete genome             411      6e-113
KR184660.1  Hepatitis B virus isolate SS_3_22, complete genome            411      6e-113
KR014098.1  Hepatitis B virus strain #1958.3, complete genome             411      6e-113
KC774277.1  Hepatitis B virus isolate cww2151, complete genome            411      6e-113
MF674408.1  Hepatitis B virus isolate HBV040044, complete genome          411      6e-113
KJ598693.1  Hepatitis B virus isolate SSC114, complete genome             411      6e-113
KR014053.1  Hepatitis B virus strain 1368.48, complete genome             411      6e-113
KC774370.1  Hepatitis B virus isolate bur1014, complete genome            411      6e-113
KX660689.1  Hepatitis B virus isolate TibetRikaze-5, complete genome      411      6e-113
KC774376.1  Hepatitis B virus isolate bur1056, complete genome            411      6e-113
KY470919.1  Hepatitis B virus isolate 7-G07, complete genome              411      6e-113
KJ173389.1  Hepatitis B virus isolate Vac05-M(m617), complete genome      411      6e-113
KY470909.1  Hepatitis B virus isolate 7-18, complete genome               411      6e-113
KY470915.1  Hepatitis B virus isolate 7-5, complete genome                411      6e-113
KT284758.1  Hepatitis B virus isolate 303, complete genome                411      6e-113
MF674488.1  Hepatitis B virus isolate VN05A0034, complete genome          411      6e-113
KR013955.1  Hepatitis B virus strain 513.2, complete genome               411      6e-113
KM392081.1  Hepatitis B virus isolate V36, complete genome                411      6e-113
MF674452.1  Hepatitis B virus isolate HBV050071, complete genome          411      6e-113
KC774413.1  Hepatitis B virus isolate bxa2037, complete genome            411      6e-113
KC774411.1  Hepatitis B virus isolate bxa2025, complete genome            411      6e-113
KC774403.1  Hepatitis B virus isolate bxa2001, complete genome            411      6e-113
KJ803781.1  Hepatitis B virus isolate MY799421, complete genome           411      6e-113
KC774292.1  Hepatitis B virus isolate cxa1196, complete genome            411      6e-113
MF674427.1  Hepatitis B virus isolate HBV040084, complete genome          411      6e-113
MF674393.1  Hepatitis B virus isolate HBV040024, complete genome          411      6e-113
KR013895.1  Hepatitis B virus strain 258.19a, complete genome             411      6e-113
KJ598703.1  Hepatitis B virus isolate SSC137, complete genome             411      6e-113
MF674429.1  Hepatitis B virus isolate HBV040086, complete genome          411      6e-113
KC774404.1  Hepatitis B virus isolate bxa2004, complete genome            411      6e-113
KJ803817.1  Hepatitis B virus isolate MY241913, complete genome           411      6e-113
KM392073.1  Hepatitis B virus isolate V14, complete genome                411      6e-113
HQ700549.1  Hepatitis B virus isolate I_WA1098A, complete genome          411      6e-113
FR714500.1  Hepatitis B virus complete genome, isolate TX164, X/C...      407      8e-112
HQ700532.1  Hepatitis B virus isolate C_PNG_T114_1994, complete g...      407      8e-112
KU679941.1  Hepatitis B virus isolate 087_WA_Jab, complete genome         407      8e-112
KF873523.1  Hepatitis B virus isolate 055_WA_Oen, complete genome         407      8e-112
KF425557.1  Hepatitis B virus isolate M-5, complete genome                407      8e-112
KC774330.1  Hepatitis B virus isolate cxa2075, complete genome            407      8e-112
KY471006.1  Hepatitis B virus isolate lmx-7, complete genome              407      8e-112
KY471004.1  Hepatitis B virus isolate lmx-14, complete genome             407      8e-112
GQ377609.1  Hepatitis B virus isolate J176, complete genome               407      8e-112
HQ700531.1  Hepatitis B virus isolate C_PNG_T107_1994, complete g...      407      8e-112
FR714490.1  Hepatitis B virus complete genome, isolate DL706, X/C...      407      8e-112
FJ562226.1  Hepatitis B virus isolate I20, complete genome                407      8e-112
KF873522.1  Hepatitis B virus isolate 015_WA_Gou, complete genome         407      8e-112
FR714502.1  Hepatitis B virus complete genome, isolate TZ087, X/C...      407      8e-112
KF425556.1  Hepatitis B virus isolate M-4, complete genome                407      8e-112
KY470997.1  Hepatitis B virus isolate LMX-C4, complete genome             407      8e-112
GU357844.1  Hepatitis B virus isolate W29, complete genome                407      8e-112
AF241409.1  Hepatitis B virus isolate 6871, complete genome               407      8e-112
KF425554.1  Hepatitis B virus isolate M-2, complete genome                407      8e-112
KF873524.1  Hepatitis B virus isolate 039_WA_Oen, complete genome         407      8e-112
KY471007.1  Hepatitis B virus isolate lmx-1, complete genome              407      8e-112
KY471003.1  Hepatitis B virus isolate lmx-15, complete genome             407      8e-112
KY471005.1  Hepatitis B virus isolate lmx-11, complete genome             407      8e-112
KF425553.1  Hepatitis B virus isolate M-1, complete genome                405      3e-111
KY471000.1  Hepatitis B virus isolate LMX-6, complete genome              401      4e-110
KY471002.1  Hepatitis B virus isolate lmx-6-1, complete genome            401      4e-110
GQ377529.1  Hepatitis B virus isolate J34, complete genome                401      4e-110
KC774482.1  Hepatitis B virus isolate dxn1043, complete genome            401      4e-110
EU939640.1  Hepatitis B virus isolate C239, complete genome               401      4e-110
KC774296.1  Hepatitis B virus isolate cxa1210, complete genome            401      4e-110
HQ231878.1  Hepatitis B virus isolate B3-2, complete genome               401      4e-110
KR013909.1  Hepatitis B virus strain 327.3, complete genome               401      4e-110
KR013776.1  Hepatitis B virus strain 327.7, complete genome               401      4e-110
HQ700518.1  Hepatitis B virus isolate C_PNG_D071A_2005, complete ...      401      4e-110
FJ023664.1  Hepatitis B virus isolate I2_M04-0026, complete genome        401      4e-110
KY470993.1  Hepatitis B virus isolate LMX-2, complete genome              401      4e-110
KY470999.1  Hepatitis B virus isolate LMX4-7, complete genome             401      4e-110
FR714498.1  Hepatitis B virus complete genome, isolate QQB36, X/C...      401      4e-110
KC774285.1  Hepatitis B virus isolate cxa1067, complete genome            401      4e-110
FR714496.1  Hepatitis B virus complete genome, isolate QL523, X/C...      401      4e-110
KC774207.1  Hepatitis B virus isolate clz2084, complete genome            401      4e-110
KC774304.1  Hepatitis B virus isolate cxa1662, complete genome            401      4e-110
KJ598752.1  Hepatitis B virus isolate SHB720, complete genome             401      4e-110
FR714503.1  Hepatitis B virus complete genome, isolate TZ306, X/C...      401      4e-110
KC172106.1  Hepatitis B virus isolate BTO3048, complete genome            401      4e-110
FJ023668.1  Hepatitis B virus isolate I2_M04-3223, complete genome        401      4e-110
KF214667.1  Hepatitis B virus isolate IND-2009-19, complete genome        401      4e-110
GQ377620.1  Hepatitis B virus isolate J197, complete genome               401      4e-110
KC774351.1  Hepatitis B virus isolate cyc1031, complete genome            401      4e-110
KF425555.1  Hepatitis B virus isolate M-3, complete genome                401      4e-110
KC774291.1  Hepatitis B virus isolate cxa1194, complete genome            401      4e-110
FR714506.1  Hepatitis B virus complete genome, isolate YL204, X/C...      401      4e-110
FR714493.1  Hepatitis B virus complete genome, isolate NA167, X/C...      401      4e-110
FJ023671.1  Hepatitis B virus isolate I2_M04-3733, complete genome        401      4e-110
FJ023673.1  Hepatitis B virus isolate I2_M04-4997, complete genome        401      4e-110
KR013775.1  Hepatitis B virus strain 327.6, complete genome               401      4e-110
KY470994.1  Hepatitis B virus isolate lmx-5-1, complete genome            401      4e-110
KC774306.1  Hepatitis B virus isolate cxa2006, complete genome            401      4e-110
KC774271.1  Hepatitis B virus isolate cww1094, complete genome            401      4e-110
KR013907.1  Hepatitis B virus strain 327.11, complete genome              401      4e-110
HQ231882.1  Hepatitis B virus isolate B3-7, complete genome               401      4e-110
HQ231880.1  Hepatitis B virus isolate B3-5, complete genome               401      4e-110
AB111117.1  Hepatitis B virus DNA, complete genome, clone: K5-13          401      4e-110
KJ598697.1  Hepatitis B virus isolate SSC123, complete genome             401      4e-110
AB644281.1  HBV genotype C DNA, complete genome, isolate: NAB9            401      4e-110
KR013832.1  Hepatitis B virus strain 1149.5, complete genome              401      4e-110
FR714499.1  Hepatitis B virus complete genome, isolate TF051, X/C...      401      4e-110
FR714495.1  Hepatitis B virus complete genome, isolate QB062, X/C...      401      4e-110
KC774298.1  Hepatitis B virus isolate cxa1586, complete genome            401      4e-110
FR714497.1  Hepatitis B virus complete genome, isolate QP046, X/C...      401      4e-110
KY470995.1  Hepatitis B virus isolate lmx-18, complete genome             401      4e-110
EU939626.1  Hepatitis B virus isolate D158, complete genome               401      4e-110
KY471001.1  Hepatitis B virus isolate lmx-7-1, complete genome            401      4e-110
FJ023667.1  Hepatitis B virus isolate I2_M04-2742, complete genome        401      4e-110
FJ562319.1  Hepatitis B virus isolate I212, complete genome               401      4e-110
KR013773.1  Hepatitis B virus strain 327.2, complete genome               401      4e-110
KT364752.1  Hepatitis B virus isolate HN-44, complete genome              401      4e-110
HQ231879.1  Hepatitis B virus isolate B3-4, complete genome               401      4e-110
HQ231885.1  Hepatitis B virus isolate B3-10, complete genome              401      4e-110
KX660687.1  Hepatitis B virus isolate TibetRikaze-2, complete genome      401      4e-110
FJ386623.1  Hepatitis B virus isolate 2165, complete genome               401      4e-110
KJ173298.1  Hepatitis B virus isolate FH008M(e47), complete genome        401      4e-110
HQ231884.1  Hepatitis B virus isolate B3-9, complete genome               401      4e-110
KC774280.1  Hepatitis B virus isolate cxa1053, complete genome            401      4e-110
FJ023670.1  Hepatitis B virus isolate I2_M04-3724, complete genome        401      4e-110
FJ023672.1  Hepatitis B virus isolate I2_M04-2305, complete genome        401      4e-110
KC774307.1  Hepatitis B virus isolate cxa2016, complete genome            401      4e-110
KY470998.1  Hepatitis B virus isolate lmx-9-1, complete genome            401      4e-110
HQ231883.1  Hepatitis B virus isolate B3-8, complete genome               401      4e-110
AB560662.1  HBV genotype C DNA, complete genome, isolate: 60PU            401      4e-110
HQ231881.1  Hepatitis B virus isolate B3-6, complete genome               401      4e-110
AB111116.1  Hepatitis B virus DNA, complete genome, clone: K5-7           401      4e-110
HQ231877.1  Hepatitis B virus isolate B3-1, complete genome               401      4e-110
KY470992.1  Hepatitis B virus isolate LMX-5, complete genome              401      4e-110
DQ890380.1  Hepatitis B virus strain S40D, complete genome                401      4e-110
AB300373.1  Hepatitis B virus DNA, complete genome, isolate: pati...      398      5e-109
LC064754.1  HBV genotype C DNA, complete genome, isolate: BRJT201...      396      2e-108
KY470905.1  Hepatitis B virus isolate 24-D12, complete genome             396      2e-108
KT991428.1  Hepatitis B virus isolate I113-10, complete genome            396      2e-108
KU519423.1  Hepatitis B virus isolate TibetLinzhi-2, complete genome      396      2e-108
HQ700516.1  Hepatitis B virus isolate C_PNG_D029_2005, complete g...      396      2e-108
FJ787468.1  Hepatitis B virus isolate S1426-1, complete genome            396      2e-108
JF899337.1  Hepatitis B virus isolate 10B4, complete genome               396      2e-108
JQ040129.1  Hepatitis B virus isolate 88, complete genome                 396      2e-108
KR013816.1  Hepatitis B virus strain 580.8a, complete genome              396      2e-108
KC774333.1  Hepatitis B virus isolate cxn1006, complete genome            396      2e-108
FJ787480.1  Hepatitis B virus isolate S425-16, complete genome            396      2e-108
KR184663.1  Hepatitis B virus isolate SS_4_19, complete genome            396      2e-108
FJ899764.1  Hepatitis B virus isolate C9-12, complete genome              396      2e-108
KR014044.1  Hepatitis B virus strain 1368.2, complete genome              396      2e-108
AB562463.1  Hepatitis B virus DNA, complete genome, isolate: HPC0...      396      2e-108
GQ475351.1  Hepatitis B virus isolate KOR47HCC, complete genome           396      2e-108
KC774248.1  Hepatitis B virus isolate cww1026, complete genome            396      2e-108
KX660682.1  Hepatitis B virus isolate TibetLahsa, complete genome         396      2e-108
KY470900.1  Hepatitis B virus isolate 24-C2, complete genome              396      2e-108
HM750139.1  Hepatitis B virus isolate GSD-17, complete genome             396      2e-108
KC774347.1  Hepatitis B virus isolate cxn1092, complete genome            396      2e-108
KY470902.1  Hepatitis B virus isolate 24-D05, complete genome             396      2e-108
HM750145.1  Hepatitis B virus isolate Tibet-18, complete genome           396      2e-108
KR013811.1  Hepatitis B virus strain 580.1a, complete genome              396      2e-108
JQ040168.1  Hepatitis B virus isolate G233, complete genome               396      2e-108
AB644286.1  HBV genotype C DNA, complete genome, isolate: NAB47           396      2e-108
JF828911.1  Hepatitis B virus isolate ES69-9, complete genome             396      2e-108
GQ475318.1  Hepatitis B virus isolate KOR14CHB, complete genome           396      2e-108
GQ475332.1  Hepatitis B virus isolate KOR28LC, complete genome            396      2e-108
KR013810.1  Hepatitis B virus strain 580.11a, complete genome             396      2e-108
KY470860.1  Hepatitis B virus isolate 2-A12, complete genome              396      2e-108
AB697494.1  Hepatitis B virus DNA, complete genome, isolate: No9          396      2e-108
KJ173300.1  Hepatitis B virus isolate HS005M(e23), complete genome        396      2e-108
KR013905.1  Hepatitis B virus strain 274.7, complete genome               396      2e-108
KU679958.1  Hepatitis B virus isolate 125_WA_War, complete genome         396      2e-108
KC774197.1  Hepatitis B virus isolate clz2035, complete genome            396      2e-108
FR714492.1  Hepatitis B virus complete genome, isolate GY235, X/C...      396      2e-108
JQ040131.1  Hepatitis B virus isolate 125, complete genome                396      2e-108
JF491447.1  Hepatitis B virus isolate QH-13, complete genome              396      2e-108
JX504541.1  Hepatitis B virus isolate WY-NNJ-14, complete genome          396      2e-108
GQ377636.1  Hepatitis B virus isolate J248, complete genome               396      2e-108
KY470859.1  Hepatitis B virus isolate 2-A08, complete genome              396      2e-108
KC774290.1  Hepatitis B virus isolate cxa1183, complete genome            396      2e-108
KY470857.1  Hepatitis B virus isolate 2-22, complete genome               396      2e-108
KT364751.1  Hepatitis B virus isolate HN-47, complete genome              396      2e-108
KJ410515.1  Hepatitis B virus isolate Occult_HK319, complete genome       396      2e-108
KJ173337.1  Hepatitis B virus isolate YY028C(e133), complete genome       396      2e-108
KJ173319.1  Hepatitis B virus isolate NH29C(e40), complete genome         396      2e-108
KR014058.1  Hepatitis B virus strain 1385.5, complete genome              396      2e-108
KJ173315.1  Hepatitis B virus isolate NH017C(e36), complete genome        396      2e-108
KJ173313.1  Hepatitis B virus isolate NH006C(e34), complete genome        396      2e-108
HQ700506.1  Hepatitis B virus isolate C_NC_TA32_2003, complete ge...      396      2e-108
KJ173309.1  Hepatitis B virus isolate NB045C(m46), complete genome        396      2e-108
KC774359.1  Hepatitis B virus isolate cyc1099, complete genome            396      2e-108
LC064755.1  HBV genotype C DNA, complete genome, isolate: BRJT201...      396      2e-108
JQ040160.1  Hepatitis B virus isolate G211, complete genome               396      2e-108
KR014052.1  Hepatitis B virus strain 1368.46, complete genome             396      2e-108
KX660688.1  Hepatitis B virus isolate TibetRikaze-3, complete genome      396      2e-108
KY470904.1  Hepatitis B virus isolate 24-D07, complete genome             396      2e-108
KR013859.1  Hepatitis B virus strain 1385.1, complete genome              396      2e-108
KY470899.1  Hepatitis B virus isolate 24-C10, complete genome             396      2e-108
KC774357.1  Hepatitis B virus isolate cyc1081, complete genome            396      2e-108
